Street,City,State,ZIP,Phone,Website,Lat,Long
4865 N. Dysart Rd,Litchfield Park,AZ,85340,6028308505,https://locations.dennys.com/ES/AZ/LITCHFIELD-PARK/249636,33.506184981532,-112.340735034107
21195 North John Wayne Parkway,Maricopa,AZ,85139,5208584484,https://locations.dennys.com/ES/AZ/MARICOPA/249228,33.071288020849,-112.044225182405
1330 S Power Rd,Mesa,AZ,85206,4808073933,https://locations.dennys.com/ES/AZ/MESA/246648,33.391173967808,-111.6851555983
1210 E. Main,Mesa,AZ,85203,4809624457,https://locations.dennys.com/ES/AZ/MESA/248554,33.415331534769,-111.804812043814
1150 South Country Club,Mesa,AZ,85210,4808332847,https://locations.dennys.com/ES/AZ/MESA/249587,33.393602749982,-111.840387774557
4248 S. Signal Butte Road,Mesa,AZ,85212,8007336697,https://locations.dennys.com/ES/AZ/MESA/249633,33.33780903059,-111.601632615366
5854 E Longbow Parkway,Mesa,AZ,85215,4805901926,https://locations.dennys.com/ES/AZ/MESA/249645,33.4724936175,-111.704322326416
5012 S Power Rd,Mesa,AZ,85212,4805973343,https://locations.dennys.com/ES/AZ/MESA/249650,33.324977845571,-111.687987172831
683 NORTH GRAND AVE,NOGALES,AZ,85621,5202874572,https://locations.dennys.com/ES/AZ/NOGALES/209610,31.344690481827,-110.931423684085
11107 N Oracle Road,Oro Valley,AZ,85737,5202690696,https://locations.dennys.com/ES/AZ/ORO-VALLEY/249635,32.407850074772,-110.94551299277
669 SCENIC VIEW RD,PAGE,AZ,86040,9286453999,https://locations.dennys.com/ES/AZ/PAGE/246869,36.923719726933,-111.472819778823
312 S Beeline Hwy,Payson,AZ,85541,9284744717,https://locations.dennys.com/ES/AZ/PAYSON/246688,34.236808924115,-111.323286458535
8737 NW Grand Ave,Peoria,AZ,85345,6234865510,https://locations.dennys.com/ES/AZ/PEORIA/246357,33.588394541761,-112.246094861867
8131 W Bell Rd,Peoria,AZ,85382,6234868505,https://locations.dennys.com/ES/AZ/PEORIA/246619,33.637762225064,-112.231537332866
4120 N 51ST AVE,PHOENIX,AZ,85031,6024282230,https://locations.dennys.com/ES/AZ/PHOENIX/246372,33.495910332303,-112.169220900242
1401 N 75TH AVE,PHOENIX,AZ,85035,6238734828,https://locations.dennys.com/ES/AZ/PHOENIX/246556,33.464174183767,-112.219917249037
3205 E Bell Rd,Phoenix,AZ,85032,6027881833,https://locations.dennys.com/ES/AZ/PHOENIX/246612,33.640159784649,-112.012914918369
2525 W Deer Valley Rd,Phoenix,AZ,85027,6235871227,https://locations.dennys.com/ES/AZ/PHOENIX/246942,33.683400304841,-112.11497674329
2801 No. Black Canyon,Phoenix,AZ,85009,6022523745,https://locations.dennys.com/ES/AZ/PHOENIX/248550,33.479775713514,-112.112227814324
9030 N. Black Canyon Highway,Phoenix,AZ,85051,6029447970,https://locations.dennys.com/ES/AZ/PHOENIX/248551,33.568762649581,-112.118225401322
6700 West Latham Street,Phoenix,AZ,85043,6239076508,https://locations.dennys.com/ES/AZ/PHOENIX/248574,33.461085703904,-112.20451910617
5002 North Seventh St,Phoenix,AZ,85014,6022797721,https://locations.dennys.com/ES/AZ/PHOENIX/249583,33.509534403453,-112.065215898708
3456 West Bethany Home Rd,Phoenix,AZ,85017,6029737716,https://locations.dennys.com/ES/AZ/PHOENIX/249585,33.524337431194,-112.133829403731
2717 West Bell Rd,Phoenix,AZ,85053,6029933263,https://locations.dennys.com/ES/AZ/PHOENIX/249586,33.639381189663,-112.118956387098
7925 E Hwy 69,Prescott Valley,AZ,86312,9287724420,https://locations.dennys.com/ES/AZ/PRESCOTT-VALLEY/246534,34.586178127899,-112.326929334714
1230 Gail Gardner Way,Prescott,AZ,86305,9287781230,https://locations.dennys.com/ES/AZ/PRESCOTT/247974,34.563685378322,-112.486965019483
20995 E. Rittenhouse Rd,Queen Creek,AZ,85142,4807503563,https://locations.dennys.com/ES/AZ/QUEEN-CREEK/249225,33.25276205002,-111.630418250165
392 W Hwy 264,Saint Michaels,AZ,86511,9288712067,https://locations.dennys.com/ES/AZ/SAINT-MICHAELS/247355,35.658857311558,-109.11510880377
1541 North Main Street,San Luis,AZ,85349,9286270907,https://locations.dennys.com/ES/AZ/SAN-LUIS/209506,32.505908199822,-114.786014945612
1758 W. Hunt Highway,San Tan Valley,AZ,85143,4808881636,https://locations.dennys.com/ES/AZ/SAN-TAN-VALLEY/248689,33.179612552365,-111.584032797992
9160 E Indian Bend Rd,Scottsdale,AZ,85250,4809912909,https://locations.dennys.com/ES/AZ/SCOTTSDALE/246348,33.538555900352,-111.884792249159
7605 E MCDOWELL RD,SCOTTSDALE,AZ,85257,4804819709,https://locations.dennys.com/ES/AZ/SCOTTSDALE/246476,33.465379291896,-111.917202133647
3315 North Scottsdale Rd,Scottsdale,AZ,85251,4809464754,https://locations.dennys.com/ES/AZ/SCOTTSDALE/249584,33.486682695098,-111.925611697103
4471 White Mountain Rd,Show Low,AZ,85901,9285379725,https://locations.dennys.com/ES/AZ/SHOW-LOW/246624,34.209275336102,-110.023020678211
2397 E. FRY BLVD,SIERRA VISTA,AZ,85635,5204581900,https://locations.dennys.com/ES/AZ/SIERRA-VISTA/209611,31.554985224062,-110.274730739312
14799 West Grand Ave,Surprise,AZ,85374,6239751408,https://locations.dennys.com/ES/AZ/SURPRISE/209290,33.658943755393,-112.376826811757
16487 W Bell Rd,Surprise,AZ,85374,6232138237,https://locations.dennys.com/ES/AZ/SURPRISE/249319,33.638678303585,-112.414064126608
1994 W Baseline Rd.,Tempe,AZ,85283,6024311818,https://locations.dennys.com/ES/AZ/TEMPE/246644,33.378407264216,-111.969016934511
1343 W. Broadway,Tempe,AZ,85282,4809663136,https://locations.dennys.com/ES/AZ/TEMPE/248552,33.407027373746,-111.959818663057
4403 S. Rural Rd.,Tempe,AZ,85282,4808399392,https://locations.dennys.com/ES/AZ/TEMPE/248553,33.384729206276,-111.926000282134
2875 W Highway 70,Thatcher,AZ,85552,9284280184,https://locations.dennys.com/ES/AZ/THATCHER/248048,32.847215273812,-109.747430994058
9960 W Lower Buckeye Rd,Tolleson,AZ,85353,6234406235,https://locations.dennys.com/ES/AZ/TOLLESON/249628,33.421195959556,-112.27391653854
2 Legacy Lane,Tuba City,AZ,86045,9282835468,https://locations.dennys.com/ES/AZ/TUBA-CITY/248695,36.1281046,-111.2425198
2630 E Valencia Rd,Tucson,AZ,85706,5202946131,https://locations.dennys.com/ES/AZ/TUCSON/246614,32.133678943912,-110.93303334477
4920 W Ina Rd,Tucson,AZ,85741,5207446805,https://locations.dennys.com/ES/AZ/TUCSON/246716,32.338114358642,-111.069471030994
555 N Freeway,Tucson,AZ,85745,5206238249,https://locations.dennys.com/ES/AZ/TUCSON/246913,32.230376518439,-110.983787109602
6484 E Broadway Blvd.,Tucson,AZ,85710,5207479594,https://locations.dennys.com/ES/AZ/TUCSON/246914,32.22051462262,-110.855353135083
5000 Oracle Rd,Tucson,AZ,85704,5208885195,https://locations.dennys.com/ES/AZ/TUCSON/246915,32.297838224237,-110.977763119609
1510 W Valencia Rd,Tucson,AZ,85706,5202951955,https://locations.dennys.com/ES/AZ/TUCSON/247249,32.134187180611,-110.996666825841
9220 S. Houghton Road,Tucson,AZ,85747,5208497017,https://locations.dennys.com/ES/AZ/TUCSON/249370,32.085028030949,-110.773412655468
1010 N TEGNER ST,WICKENBURG,AZ,85390,9286840240,https://locations.dennys.com/ES/AZ/WICKENBURG/247118,33.981480395413,-112.739152597608
400 Transcon Lane,Winslow,AZ,86047,9282896694,https://locations.dennys.com/ES/AZ/WINSLOW/248589,35.014885405551,-110.674450877437
1435 E 16th St.,Yuma,AZ,85365,9287822202,https://locations.dennys.com/ES/AZ/YUMA/202355,32.698249240731,-114.605637646562
11255 E. South Frontage Rd,Yuma,AZ,85367,9282769018,https://locations.dennys.com/ES/AZ/YUMA/249505,32.670025912534,-114.440506022479
14240 US Highway 395,Adelanto,CA,92301,7605309983,https://locations.dennys.com/ES/CA/ADELANTO/247840,34.509293993241,-117.399939027335
369 W Main St,Alhambra,CA,91801,6262816701,https://locations.dennys.com/ES/CA/ALHAMBRA/247253,34.093603982634,-118.130946009481
1610 S HARBOR BLVD,ANAHEIM,CA,92802,7147763745,https://locations.dennys.com/ES/CA/ANAHEIM/201509,33.808469992973,-117.914878985805
1168 W Katella Ave,Anaheim,CA,92802,7147741680,https://locations.dennys.com/ES/CA/ANAHEIM/246377,33.802792007943,-117.927199964378
2005 E Katella Ave,Anaheim,CA,92806,7146341174,https://locations.dennys.com/ES/CA/ANAHEIM/247347,33.803842008954,-117.888803974674
210 S Euclid St,Anaheim,CA,92802,7149569870,https://locations.dennys.com/ES/CA/ANAHEIM/247448,33.831342991363,-117.941161029945
2080 S Harbor Blvd,Anaheim,CA,92802,7147505120,https://locations.dennys.com/ES/CA/ANAHEIM/247718,33.796330985518,-117.914625014139
4823 Lone Tree Way,Antioch,CA,94531,9257575105,https://locations.dennys.com/ES/CA/ANTIOCH/209533,37.963234012929,-121.766983001384
2006 Somersville Rd,Antioch,CA,94509,9257541360,https://locations.dennys.com/ES/CA/ANTIOCH/249525,38.003181995825,-121.838867041207
20242 Hwy 18,Apple Valley,CA,92307,7609461548,https://locations.dennys.com/ES/CA/APPLE-VALLEY/248047,34.527294004582,-117.221396023976
18989 Bear Valley Road,Apple Valley,CA,92308,7609617400,https://locations.dennys.com/ES/CA/APPLE-VALLEY/248170,34.469693985055,-117.249518985511
7 East Huntington Dr,Arcadia,CA,91006,6264463401,https://locations.dennys.com/ES/CA/ARCADIA/249600,34.140305013461,-118.03115400394
16907 S Pioneer Blvd,Artesia,CA,90701,5628091194,https://locations.dennys.com/ES/CA/ARTESIA/246059,33.877314000333,-118.083576018961
1601 Sycamore Ave,Atwater,CA,95301,2093577195,https://locations.dennys.com/ES/CA/ATWATER/247098,37.346066980318,-120.613708980667
72415 Baker Blvd,Baker,CA,92309,7607331055,https://locations.dennys.com/ES/CA/BAKER/248058,35.26896498877,-116.068371029603
2851 White Lane,Bakersfield,CA,93304,6618316961,https://locations.dennys.com/ES/CA/BAKERSFIELD/200103,35.31720502084,-119.034135974494
2627 Buck Owens Blvd,Bakersfield,CA,93308,6613953014,https://locations.dennys.com/ES/CA/BAKERSFIELD/201375,35.383968011189,-119.043493028285
2309 Panama Lane,Bakersfield,CA,93307,6618325150,https://locations.dennys.com/ES/CA/BAKERSFIELD/201922,35.295430009857,-119.028160012806
8710 Rosedale Hwy,Bakersfield,CA,93312,6615875900,https://locations.dennys.com/ES/CA/BAKERSFIELD/247386,35.383934986491,-119.098951974464
4440 Gosford Rd,Bakersfield,CA,93311,6618270103,https://locations.dennys.com/ES/CA/BAKERSFIELD/247732,35.31491701273,-119.091733982364
8011 E Brundage Lane,Bakersfield,CA,93307,6613640786,https://locations.dennys.com/ES/CA/BAKERSFIELD/247750,35.354072989595,-118.91508897716
35175 7th Standard Road,Bakersfield,CA,93308,6613997146,https://locations.dennys.com/ES/CA/BAKERSFIELD/247805,35.441205064371,-119.075650503084
2684 Mt. Vernon Ave,Bakersfield,CA,93306,6618737145,https://locations.dennys.com/ES/CA/BAKERSFIELD/248762,35.396207014749,-118.967907959115
14550 Baldwin Pk Towne Center,Baldwin Park,CA,91706,6263380217,https://locations.dennys.com/ES/CA/BALDWIN-PARK/200145,34.071196012232,-117.95844996253
6305 Joshua Palmer Way,Banning,CA,92220,9518452813,https://locations.dennys.com/ES/CA/BANNING/247351,33.927761993337,-116.94591396346
2830 Lenwood Rd,Barstow,CA,92311,7602532533,https://locations.dennys.com/ES/CA/BARSTOW/246456,34.850104984292,-117.083617987616
1200 E. Main St.,Barstow,CA,92311,7602560022,https://locations.dennys.com/ES/CA/BARSTOW/247984,34.897418983699,-117.009697983512
2611 Fisher Rd.,Barstow,CA,92311,7602533403,https://locations.dennys.com/ES/CA/BARSTOW/248805,34.854703003007,-117.080765961241
9312 Rosecrans,Bellflower,CA,90706,5629200772,https://locations.dennys.com/ES/CA/BELLFLOWER/248749,33.903982743404,-118.135427016794
17230 LAKEWOOD BLVD,BELLFLOWER,CA,90706,5628041065,https://locations.dennys.com/ES/CA/BELLFLOWER/249614,33.875770011859,-118.14210299316
10136 Rosecrans Avenue,Bellflower,CA,90706,5622029075,https://locations.dennys.com/ES/CA/BELLFLOWER/249669,33.901949707571,-118.117305384072
41196 Big Bear Blvd,Big Bear,CA,92315,9098667842,https://locations.dennys.com/ES/CA/BIG-BEAR/246940,34.243793019207,-116.903376978311
1014 N Main St,Bishop,CA,93514,7608735656,https://locations.dennys.com/ES/CA/BISHOP/246064,37.371746994262,-118.394990963114
876 W Donlon St,Blythe,CA,92225,7609223431,https://locations.dennys.com/ES/CA/BLYTHE/247690,33.606375979076,-114.60628799843
7400 Brentwood Blvd.,Brentwood,CA,94513,9253034375,https://locations.dennys.com/ES/CA/BRENTWOOD/249630,37.947726862159,-121.695971087959
7740 Orangethorpe,Buena Park,CA,90621,7145239241,https://locations.dennys.com/ES/CA/BUENA-PARK/201765,33.858350992137,-117.998989959247
1010 W Alameda Ave,Burbank,CA,91506,8188420555,https://locations.dennys.com/ES/CA/BURBANK/246514,34.161973993369,-118.312915031944
2525 North Hollywood Way,Burbank,CA,91505,8188479600,https://locations.dennys.com/ES/CA/BURBANK/247802,34.194346998909,-118.349319984368
110 W Cole Rd,Calexico,CA,92231,7603574505,https://locations.dennys.com/ES/CA/CALEXICO/246403,32.693551980282,-115.500631032279
1184 Calimesa Blvd,Calimesa,CA,92320,9097956765,https://locations.dennys.com/ES/CA/CALIMESA/248103,33.994906988924,-117.05859599498
1659 East Daily Dr.,Camarillo,CA,93010,8054844137,https://locations.dennys.com/ES/CA/CAMARILLO/209396,34.218124991384,-119.048153031174
3446 Coach Lane,Cameron Park,CA,95682,5306761035,https://locations.dennys.com/ES/CA/CAMERON-PARK/247661,38.65783700657,-120.967048025209
2201 S Bascom Avenue,Campbell,CA,95008,6698772813,https://locations.dennys.com/ES/CA/CAMPBELL/249674,37.283321980985,-121.931969030729
18932 W. Soledad Canyon Rd,Canyon Country,CA,91351,6612523902,https://locations.dennys.com/ES/CA/CANYON-COUNTRY/247900,34.414822987474,-118.466105963321
600 Carson Plaza Dr,Carson,CA,90746,3105326106,https://locations.dennys.com/ES/CA/CARSON/246706,33.844723987321,-118.264742977109
31724 Castaic Rd,Castaic,CA,91384,6617752689,https://locations.dennys.com/ES/CA/CASTAIC/247618,34.495327982351,-118.621090035243
69050 Hwy 111,Cathedral City,CA,92234,7603288787,https://locations.dennys.com/ES/CA/CATHEDRAL-CITY/247590,33.777583716988,-116.456944744965
67950 Vista Chino,Cathedral City,CA,92234,7608413204,https://locations.dennys.com/ES/CA/CATHEDRAL-CITY/249376,33.844982950941,-116.475340799584
1507 Herndon Rd.,Ceres,CA,95307,2095386454,https://locations.dennys.com/ES/CA/CERES/247816,37.608444019038,-120.974707995064
675 MANZANITA COURT,CHICO,CA,95926,8009906231,https://locations.dennys.com/ES/CA/CHICO/248542,39.752779016156,-121.844471014032
15459 Fairfield Ranch Rd,Chino Hills,CA,91710,9096060409,https://locations.dennys.com/ES/CA/CHINO-HILLS/247720,33.971470014179,-117.689817006555
12180 Central Ave,Chino,CA,91710,9096273100,https://locations.dennys.com/ES/CA/CHINO/201376,34.031919000685,-117.689850031254
110 Bonita Rd,Chula Vista,CA,91910,6194257211,https://locations.dennys.com/ES/CA/CHULA-VISTA/201719,32.647687002387,-117.063102022308
692 E St,Chula Vista,CA,91910,6194272156,https://locations.dennys.com/ES/CA/CHULA-VISTA/202352,32.640164998658,-117.096748993311
2110 Birch Rd.,Chula Vista,CA,91915,6195005724,https://locations.dennys.com/ES/CA/CHULA-VISTA/248885,32.621223992957,-116.962182986067
5142 Triggs St,City Of Commerce,CA,90022,3232642425,https://locations.dennys.com/ES/CA/CITY-OF-COMMERCE/246826,34.010848991578,-118.162043959909
820 South Indian Hill Blvd.,Claremont,CA,91711,9096256666,https://locations.dennys.com/ES/CA/CLAREMONT/247811,34.080488986373,-117.717854975591
710 West Shaw AVe,Clovis,CA,93612,8002205116,https://locations.dennys.com/ES/CA/CLOVIS/209549,36.808000009883,-119.725316008425
1151 Herndon Ave,Clovis,CA,93612,5593253160,https://locations.dennys.com/ES/CA/CLOVIS/248643,36.837841010111,-119.696648977556
25026 West Dorris Ave,Coalinga,CA,93210,8002205099,https://locations.dennys.com/ES/CA/COALINGA/249547,36.255592986129,-120.249090995756
160 West Valley Blvd.,Colton,CA,92324,9098242132,https://locations.dennys.com/ES/CA/COLTON/247990,34.066690990732,-117.325423991925
1190 S. Mt. Vernon,Colton,CA,92324,9098258612,https://locations.dennys.com/ES/CA/COLTON/247992,34.048783012689,-117.308606960489
7268 E Gage Ave,Commerce,CA,90040,5628061535,https://locations.dennys.com/ES/CA/COMMERCE/246536,33.974396010849,-118.126060030482
1313 Willow Pass Rd,Concord,CA,94520,9257984040,https://locations.dennys.com/ES/CA/CONCORD/246699,37.969045982682,-122.052388983803
304 Pittman Rd,Cordelia,CA,94585,7073894698,https://locations.dennys.com/ES/CA/CORDELIA/246855,38.219703989206,-122.127161008365
2120 SOUTH AVENUE,CORNING,CA,96021,8669853756,https://locations.dennys.com/ES/CA/CORNING/248641,39.906982984351,-122.19624700127
1833 W 6th St,Corona,CA,92882,9517370890,https://locations.dennys.com/ES/CA/CORONA/247568,33.87996498676,-117.601832001285
2379 Compton Ave,Corona,CA,92881,9513729140,https://locations.dennys.com/ES/CA/CORONA/247715,33.843134988026,-117.537296040699
3170 Harbor Blvd,Costa Mesa,CA,92626,7145490818,https://locations.dennys.com/ES/CA/COSTA-MESA/246302,33.686354003701,-117.919043031483
1225 5th St,Crescent City,CA,95531,7074642656,https://locations.dennys.com/ES/CA/CRESCENT-CITY/246023,41.755407001709,-124.19521599272
10700 Jefferson Blvd.,Culver City,CA,90230,3105595351,https://locations.dennys.com/ES/CA/CULVER-CITY/248722,34.003634980881,-118.393326987696
34242 Del Obispo,Dana Point,CA,92629,9494894383,https://locations.dennys.com/ES/CA/DANA-POINT/247174,33.465509001848,-117.686673960503
2203 Via De La Valle,Del Mar,CA,92014,8587553806,https://locations.dennys.com/ES/CA/DEL-MAR/247855,32.97904199128,-117.255715977985
14390 County Line Rd,Delano,CA,93215,6617209808,https://locations.dennys.com/ES/CA/DELANO/247719,35.790981997638,-119.25005497376
1250 Stratford Ave,Dixon,CA,95620,7076781002,https://locations.dennys.com/ES/CA/DIXON/246979,38.458324996037,-121.839251016192
1060 Huntington Dr,Duarte,CA,91010,6262569423,https://locations.dennys.com/ES/CA/DUARTE/246986,34.139247007733,-117.982808024614
2691 Navajo Rd,El Cajon,CA,92020,6194606420,https://locations.dennys.com/ES/CA/EL-CAJON/246227,32.801477994212,-117.00170097733
665 N Mollison Ave,El Cajon,CA,92021,6194472838,https://locations.dennys.com/ES/CA/EL-CAJON/246392,32.803742993997,-116.950544964965
1202 W Main St,El Cajon,CA,92021,6194472277,https://locations.dennys.com/ES/CA/EL-CAJON/247225,32.795349020881,-116.97782898181
2642 Jamacha Rd,El Cajon,CA,92019,6196603320,https://locations.dennys.com/ES/CA/EL-CAJON/247375,32.744451003496,-116.931612005891
1445 Ocotillo Drive,El Centro,CA,92243,7603522576,https://locations.dennys.com/ES/CA/EL-CENTRO/202354,32.776911449568,-115.568918720819
3403 DOGWOOD RD.,EL CENTRO,CA,92243,7603379023,https://locations.dennys.com/ES/CA/EL-CENTRO/202356,32.763163015602,-115.53444002547
11344 San Pablo Ave,El Cerrito,CA,94530,5102355900,https://locations.dennys.com/ES/CA/EL-CERRITO/247188,37.92126498554,-122.315033991968
9804 E. Flair Drive,El Monte,CA,91731,6264434590,https://locations.dennys.com/ES/CA/EL-MONTE/248076,34.071871006895,-118.055132030535
2555 El Segundo Blvd,El Segundo,CA,90245,3106439187,https://locations.dennys.com/ES/CA/EL-SEGUNDO/209353,33.91670701742,-118.374870958913
8707 Elk Grove Blvd,Elk Grove,CA,95624,9166862054,https://locations.dennys.com/ES/CA/ELK-GROVE/246766,38.409267141674,-121.380309211733
1776 Powell Street,Emeryville,CA,94608,5106587950,https://locations.dennys.com/ES/CA/EMERYVILLE/249520,37.83852499809,-122.295875978794
510 W. Mission Ave,Escondido,CA,92025,7607430920,https://locations.dennys.com/ES/CA/ESCONDIDO/248174,33.128568983231,-117.092643034222
1360 Holiday Lane,Fairfield,CA,94534,7074226511,https://locations.dennys.com/ES/CA/FAIRFIELD/247727,38.256732010402,-122.064678027325
713 South Main St,Fallbrook,CA,92028,7607284517,https://locations.dennys.com/ES/CA/FALLBROOK/246876,33.376457986132,-117.251659975039
17009-A Valley Blvd.,Fontana,CA,92335,9098228550,https://locations.dennys.com/ES/CA/FONTANA/246001,34.070017013731,-117.433229013082
13479 Baseline Ave,Fontana,CA,92336,9094639269,https://locations.dennys.com/ES/CA/FONTANA/247709,34.120921988097,-117.511841960955
26712 Portola Parkway,Foothill Ranch,CA,92610,9498553000,https://locations.dennys.com/ES/CA/FOOTHILL-RANCH/248576,33.679246987998,-117.664386982873
901 N Main St,Fort Bragg,CA,95437,7079648287,https://locations.dennys.com/ES/CA/FORT-BRAGG/246703,39.452205979942,-123.806239023714
16205 Brookhurst St,Fountain Valley,CA,92708,7147757284,https://locations.dennys.com/ES/CA/FOUNTAIN-VALLEY/246994,33.727436016187,-117.955121005864
160 N 10th Street,Fowler,CA,93625,5598343408,https://locations.dennys.com/ES/CA/FOWLER/248882,36.627472004214,-119.684294974284
5280 Mowry Ave,Fremont,CA,94538,5107961818,https://locations.dennys.com/ES/CA/FREMONT/249524,37.533518018915,-122.000215995126
530 South Clovis Ave,Fresno,CA,93727,5592528700,https://locations.dennys.com/ES/CA/FRESNO/209552,36.737585988239,-119.700469029928
3120 N Blackstone Ave,Fresno,CA,93703,5592277151,https://locations.dennys.com/ES/CA/FRESNO/246209,36.779227995677,-119.79011599896
2568 S East Ave,Fresno,CA,93706,5594857710,https://locations.dennys.com/ES/CA/FRESNO/246210,36.707270991387,-119.772994033887
1746 W. Shaw Ave,Fresno,CA,93711,5594323806,https://locations.dennys.com/ES/CA/FRESNO/247815,36.808644997333,-119.825010029518
141 Abby St.,Fresno,CA,93701,5594852320,https://locations.dennys.com/ES/CA/FRESNO/248073,36.74411398207,-119.789714002884
1121 N. Parkway Dr.,Fresno,CA,93728,5592337811,https://locations.dennys.com/ES/CA/FRESNO/248173,36.756718017513,-119.830596987079
1110 East Shaw St.,Fresno,CA,93710,5592224630,https://locations.dennys.com/ES/CA/FRESNO/248721,36.809080982026,-119.769973028344
30 East Herndon Ave,Fresno,CA,93720,5594355638,https://locations.dennys.com/ES/CA/FRESNO/249548,36.838059987332,-119.788935994631
1375 S HARBOR BLVD,FULLERTON,CA,92832,7145262654,https://locations.dennys.com/ES/CA/FULLERTON/247585,33.857688989424,-117.924938023987
2920 E Nutwood Ave,Fullerton,CA,92831,7145728984,https://locations.dennys.com/ES/CA/FULLERTON/247794,33.877589010577,-117.87908700196
1055 C ST,GALT,CA,95632,8669870448,https://locations.dennys.com/ES/CA/GALT/247237,38.253543408706,-121.29831919507
13302 Harbor Blvd.,Garden Grove,CA,92843,7146387751,https://locations.dennys.com/ES/CA/GARDEN-GROVE/247985,33.769595019412,-117.920048021674
18620 S WESTERN AVE,GARDENA,CA,90248,8002201437,https://locations.dennys.com/ES/CA/GARDENA/249229,33.861420989903,-118.308717961567
8425 San Ysidro Ave,Gilroy,CA,95020,4088427678,https://locations.dennys.com/ES/CA/GILROY/249523,37.023401007533,-121.565548014625
546 W. BASELINE RD.,GLENDORA,CA,91740,8002201131,https://locations.dennys.com/ES/CA/GLENDORA/247991,34.121117998902,-117.872300007321
12820 St. Hwy 33,Gustine,CA,95322,2098263723,https://locations.dennys.com/ES/CA/GUSTINE/248791,37.103175016634,-121.015293002601
1150 So Seventh Ave.,Hacienda Heights,CA,91745,6263306265,https://locations.dennys.com/ES/CA/HACIENDA-HEIGHTS/248519,34.018448988916,-117.988207981916
1635 Glendale Ave.,Hanford,CA,93230,5595823160,https://locations.dennys.com/ES/CA/HANFORD/247062,36.31982200142,-119.671580968272
13201 Hawthorne Blvd,Hawthorne,CA,90250,3106441001,https://locations.dennys.com/ES/CA/HAWTHORNE/246370,33.912512000609,-118.353031994008
14301 S INGLEWOOD Ave,HAWTHORNE,CA,90250,3106766097,https://locations.dennys.com/ES/CA/HAWTHORNE/248097,33.901702991641,-118.361608022061
30163 Industrial,Hayward,CA,94544,5104710311,https://locations.dennys.com/ES/CA/HAYWARD/209529,37.608086991873,-122.06594402998
25010 Hesperian Blvd,Hayward,CA,94545,5109252771,https://locations.dennys.com/ES/CA/HAYWARD/249621,37.644749017267,-122.104687030476
2675 W Florida Ave,Hemet,CA,92545,9516521346,https://locations.dennys.com/ES/CA/HEMET/247081,33.747059979358,-117.000010012183
13165 Main St,Hesperia,CA,92345,7609477180,https://locations.dennys.com/ES/CA/HESPERIA/247095,34.426129001391,-117.376398033172
6040 York Blvd.,Highland Park,CA,90042,2132044150,https://locations.dennys.com/ES/CA/HIGHLAND-PARK/249637,34.117569017279,-118.187999026006
2442 Highland Avenue,Highland,CA,92346,9098622003,https://locations.dennys.com/ES/CA/HIGHLAND/249312,34.136156013299,-117.234131990575
6100 Sunset,Hollywood,CA,90028,3234647470,https://locations.dennys.com/ES/CA/HOLLYWOOD/201728,34.097805998334,-118.32261700105
18477 Beach Blvd,Huntington Beach,CA,92648,7148422112,https://locations.dennys.com/ES/CA/HUNTINGTON-BEACH/247500,33.694159986309,-117.989688980388
82120 Hwy 111,Indio,CA,92201,7603424114,https://locations.dennys.com/ES/CA/INDIO/247589,33.715032014863,-116.233024967943
14962 Sand Canyon Ave,Irvine,CA,92618,9497862600,https://locations.dennys.com/ES/CA/IRVINE/247348,33.676356991602,-117.758977011665
200 S HWY 49,JACKSON,CA,95642,2092571550,https://locations.dennys.com/ES/CA/JACKSON/246521,38.346371016626,-120.771082984643
14235 W Whitesbridge Road,Kerman,CA,93630,5592580416,https://locations.dennys.com/ES/CA/KERMAN/249629,36.734885122495,-120.046586758631
27585 Bernard Drive,Kettleman City,CA,93239,5593860523,https://locations.dennys.com/ES/CA/KETTLEMAN-CITY/248505,35.98787198122,-119.960229992848
1129 Broadway,King City,CA,93930,8313854385,https://locations.dennys.com/ES/CA/KING-CITY/248067,36.204981001189,-121.137009971373
801 Sierra,Kingsburg,CA,93631,5598973991,https://locations.dennys.com/ES/CA/KINGSBURG/248074,36.518374996501,-119.560662992094
1150 S Beach Blvd,La Habra,CA,90631,5625536824,https://locations.dennys.com/ES/CA/LA-HABRA/249358,33.918496268246,-117.967624728352
4235 SPRING ST,LA MESA,CA,91941,8002202187,https://locations.dennys.com/ES/CA/LA-MESA/246488,32.756112996841,-117.015126020189
15553 Valley Blvd,La Puente,CA,91744,6269683930,https://locations.dennys.com/ES/CA/LA-PUENTE/246977,34.02065024293,-117.958936840017
31760 Grape St,Lake Elsinore,CA,92532,9512455058,https://locations.dennys.com/ES/CA/LAKE-ELSINORE/246816,33.661952984362,-117.296350019656
23515 El Toro Rd,Lake Forest,CA,92630,9494586000,https://locations.dennys.com/ES/CA/LAKE-FOREST/248177,33.620136004696,-117.701615960198
13584 Camino Canada,Lakeside,CA,92040,6199388040,https://locations.dennys.com/ES/CA/LAKESIDE/247096,32.827024987353,-116.901617030102
2634 E Carson St,Lakewood,CA,90712,5624258448,https://locations.dennys.com/ES/CA/LAKEWOOD/246513,33.832080012109,-118.160250987001
5520 South Street,Lakewood,CA,90713,5628666100,https://locations.dennys.com/ES/CA/LAKEWOOD/248151,33.860038981708,-118.124291029817
